user_id,total_orders,total_items,total_revenue,avg_basket_size,reorder_rate,first_order_date,last_order_date,recency_days,frequency,monetary
13913,9,165,11760.710000000001,18.33,0.4727272727272727,2023-06-25,2023-11-16,340,9,11760.71
13922,15,141,11826.77,9.4,0.2765957446808511,2023-06-19,2024-01-19,276,15,11826.77
13925,4,67,9367.11,16.75,0.34328358208955223,2023-05-22,2023-06-24,485,4,9367.11
13940,3,18,1362.69,6.0,0.2222222222222222,2023-08-16,2023-10-15,372,3,1362.69
13942,8,71,4580.7,8.88,0.30985915492957744,2023-08-02,2023-11-23,333,8,4580.7
13953,7,13,861.6,1.86,0.5384615384615384,2023-01-26,2023-05-20,520,7,861.6
13962,10,30,2630.94,3.0,0.7333333333333333,2023-05-07,2023-07-21,458,10,2630.94
13970,5,49,4168.58,9.8,0.3469387755102041,2023-08-20,2023-12-15,311,5,4168.58
13975,11,110,8945.25,10.0,0.6272727272727273,2023-04-22,2023-08-28,420,11,8945.25
13997,45,589,42730.53,13.09,0.5789473684210527,2023-08-23,2024-07-24,89,45,42730.53
14044,7,244,20262.45,34.86,0.38524590163934425,2023-10-19,2024-04-03,201,7,20262.45
14045,7,114,8545.78,16.29,0.2543859649122807,2023-04-25,2023-07-28,451,7,8545.78
14065,3,64,5247.47,21.33,0.1875,2023-06-04,2023-08-03,445,3,5247.47
14075,19,168,11260.31,8.84,0.6428571428571429,2023-05-20,2023-11-23,333,19,11260.31
14079,6,43,3237.86,7.17,0.46511627906976744,2023-06-13,2023-10-27,360,6,3237.86
14092,37,587,39481.41,15.86,0.7444633730834753,2023-02-24,2023-11-23,333,37,39481.41
14107,15,68,4427.13,4.53,0.5588235294117647,2023-09-16,2024-05-27,147,15,4427.13
14126,14,49,9767.51,3.5,0.22448979591836735,2023-08-24,2024-01-05,290,14,9767.51
14138,38,269,17430.34,7.08,0.5650557620817844,2023-01-19,2024-01-06,289,38,17430.34
14145,18,133,9551.06,7.39,0.6691729323308271,2023-05-26,2024-02-19,245,18,9551.06
14147,4,28,1968.18,7.0,0.21428571428571427,2023-08-29,2023-10-13,374,4,1968.18
14179,31,73,7708.29,2.35,0.6164383561643836,2023-02-20,2023-11-24,332,31,7708.29
14183,15,152,9428.18,10.13,0.6052631578947368,2023-09-10,2024-02-15,249,15,9428.18
14187,20,172,12432.16,8.6,0.5523255813953488,2023-08-22,2024-04-30,174,20,12432.16
14188,4,52,5023.73,13.0,0.1346153846153846,2023-03-09,2023-04-15,555,4,5023.73
14195,7,74,4809.93,10.57,0.22972972972972974,2023-06-23,2023-11-03,353,7,4809.93
14211,7,9,600.82,1.29,0.4444444444444444,2023-03-06,2023-07-10,469,7,600.82
14222,4,42,3093.36,10.5,0.023809523809523808,2023-08-05,2023-11-03,353,4,3093.36
14229,8,111,12408.23,13.88,0.32432432432432434,2023-05-27,2023-08-24,424,8,12408.23
14238,10,42,2957.23,4.2,0.47619047619047616,2023-10-26,2024-05-19,155,10,2957.23
14239,3,47,4060.51,15.67,0.40425531914893614,2023-10-06,2023-12-03,323,3,4060.51
14274,17,206,16052.68,12.12,0.4174757281553398,2023-02-02,2023-06-16,493,17,16052.68
14280,3,23,2095.01,7.67,0.043478260869565216,2023-05-25,2023-06-25,484,3,2095.01
14281,6,41,2908.0099999999998,6.83,0.3902439024390244,2023-07-06,2023-11-10,346,6,2908.01
14286,3,56,4631.94,18.67,0.07142857142857142,2023-02-02,2023-02-10,619,3,4631.94
14298,4,29,2302.21,7.25,0.3448275862068966,2023-07-22,2023-08-26,422,4,2302.21
14312,4,49,2977.53,12.25,0.1836734693877551,2023-06-15,2023-08-20,428,4,2977.53
14315,44,508,47455.590000000004,11.55,0.5728346456692913,2023-10-22,2024-09-29,22,44,47455.59
14335,19,382,28418.32,20.11,0.5026178010471204,2023-01-21,2023-11-21,335,19,28418.32
14340,3,47,2823.93,15.67,0.2127659574468085,2023-08-10,2023-10-08,379,3,2823.93
14343,21,404,29880.66,19.24,0.7425742574257426,2023-01-25,2023-11-01,355,21,29880.66
14344,8,49,3327.03,6.12,0.2857142857142857,2023-05-06,2023-07-20,459,8,3327.03
14347,7,50,5569.0,7.14,0.32,2023-09-21,2024-02-02,262,7,5569.0
14356,3,43,2767.31,14.33,0.18604651162790697,2023-07-19,2023-08-25,423,3,2767.31
14367,56,956,75798.24,17.07,0.8399581589958159,2023-10-03,2024-09-18,33,56,75798.24
14369,25,285,18487.74,11.4,0.5263157894736842,2023-06-12,2024-04-26,178,25,18487.74
14371,20,409,30864.24,20.45,0.6601466992665037,2023-01-25,2023-12-19,307,20,30864.24
14399,75,319,24959.170000000002,4.25,0.6175548589341693,2023-02-16,2024-02-07,257,75,24959.17
14405,3,3,324.51,1.0,0.3333333333333333,2023-03-09,2023-05-08,532,3,324.51
14407,39,618,47568.61,15.85,0.7686084142394822,2023-08-12,2024-07-27,86,39,47568.61
14424,11,73,4847.89,6.64,0.4383561643835616,2023-05-12,2023-10-27,360,11,4847.89
14425,4,46,3000.07,11.5,0.08695652173913043,2023-08-25,2023-11-13,343,4,3000.07
14454,4,5,386.83000000000004,1.25,0.4,2023-09-04,2023-11-22,334,4,386.83
14459,39,303,24037.670000000002,7.77,0.5676567656765676,2023-01-15,2023-12-17,309,39,24037.67
14462,10,146,13165.57,14.6,0.4383561643835616,2023-09-20,2024-01-29,266,10,13165.57
14480,12,101,9263.94,8.42,0.31683168316831684,2023-09-16,2024-03-16,219,12,9263.94
14492,6,26,2607.82,4.33,0.19230769230769232,2023-04-20,2023-08-14,434,6,2607.82
14520,3,9,602.3,3.0,0.1111111111111111,2023-06-12,2023-08-09,439,3,602.3
14543,5,70,5458.63,14.0,0.2714285714285714,2023-03-10,2023-05-20,520,5,5458.63
14570,6,39,2745.87,6.5,0.5897435897435898,2023-05-22,2023-08-24,424,6,2745.87
14584,11,107,7879.2699999999995,9.73,0.5700934579439252,2023-01-05,2023-08-12,436,11,7879.27
14606,3,12,613.26,4.0,0.5,2023-03-03,2023-04-18,552,3,613.26
14608,5,38,3264.39,7.6,0.42105263157894735,2023-06-20,2023-08-01,447,5,3264.39
14632,30,211,15789.15,7.03,0.4597156398104265,2023-09-20,2024-07-09,104,30,15789.15
14635,4,31,1900.32,7.75,0.16129032258064516,2023-04-14,2023-06-26,483,4,1900.32
14644,3,26,2064.39,8.67,0.19230769230769232,2023-06-22,2023-08-05,443,3,2064.39
14652,6,66,5081.900000000001,11.0,0.3484848484848485,2023-06-14,2023-09-04,413,6,5081.9
14656,3,14,1039.67,4.67,0.2857142857142857,2023-05-05,2023-06-21,488,3,1039.67
14671,39,423,69196.95,10.85,0.7494089834515366,2023-06-09,2024-04-14,190,39,69196.95
14686,9,78,6048.46,8.67,0.20512820512820512,2023-02-11,2023-04-03,567,9,6048.46
14702,19,122,9135.75,6.42,0.5901639344262295,2023-05-13,2024-01-28,267,19,9135.75
14709,7,59,4457.35,8.43,0.5254237288135594,2023-01-10,2023-06-27,482,7,4457.35
14725,38,56,4287.82,1.47,0.8214285714285714,2023-02-13,2024-01-29,266,38,4287.82
14729,7,161,11831.64,23.0,0.7204968944099379,2023-05-18,2023-10-18,369,7,11831.64
14734,38,555,37244.46,14.61,0.8324324324324325,2023-10-01,2024-08-21,61,38,37244.46
14735,6,108,6910.81,18.0,0.42592592592592593,2023-03-25,2023-06-20,489,6,6910.81
14746,11,84,5695.98,7.64,0.44047619047619047,2023-03-04,2023-06-27,482,11,5695.98
14778,18,320,24607.81,17.78,0.7375,2023-10-26,2024-02-14,250,18,24607.81
14783,4,22,7803.9400000000005,5.5,0.45454545454545453,2023-07-20,2023-09-06,411,4,7803.94
14794,7,11,550.86,1.57,0.36363636363636365,2023-04-01,2023-07-09,470,7,550.86
14817,4,83,6124.89,20.75,0.3253012048192771,2023-02-23,2023-03-30,571,4,6124.89
14821,15,202,17087.7,13.47,0.6336633663366337,2023-07-25,2024-03-16,219,15,17087.7
14827,6,78,5670.25,13.0,0.6153846153846154,2023-05-19,2023-10-16,371,6,5670.25
14832,3,17,1014.81,5.67,0.29411764705882354,2023-03-15,2023-04-06,564,3,1014.81
14855,5,48,3018.69,9.6,0.1875,2023-09-12,2023-10-26,361,5,3018.69
14869,9,26,1769.99,2.89,0.4230769230769231,2023-01-24,2023-06-02,507,9,1769.99
14883,8,127,9167.97,15.88,0.5118110236220472,2023-02-02,2023-05-30,510,8,9167.97
14908,12,85,7885.66,7.08,0.18823529411764706,2023-08-14,2024-01-10,285,12,7885.66
14912,3,56,4309.7300000000005,18.67,0.32142857142857145,2023-03-20,2023-05-13,527,3,4309.73
14929,10,103,8651.59,10.3,0.32038834951456313,2023-06-24,2024-01-05,290,10,8651.59
14931,6,26,2054.36,4.33,0.4230769230769231,2023-08-18,2023-09-29,388,6,2054.36
14933,15,189,15440.98,12.6,0.455026455026455,2023-02-10,2023-11-08,348,15,15440.98
14944,37,392,26386.42,10.59,0.7882653061224489,2023-09-19,2024-08-15,67,37,26386.42
14962,25,303,26333.29,12.12,0.6501650165016502,2023-05-22,2024-01-09,286,25,26333.29
14974,23,124,9854.77,5.39,0.6693548387096774,2023-08-28,2024-02-01,263,23,9854.77
14984,13,377,29798.45,29.0,0.5411140583554377,2023-07-12,2024-05-11,163,13,29798.45
14992,3,44,3678.9900000000002,14.67,0.3181818181818182,2023-04-15,2023-04-27,543,3,3678.99
14994,10,56,3843.4900000000002,5.6,0.42857142857142855,2023-01-22,2023-06-30,479,10,3843.49
15001,3,34,2224.26,11.33,0.35294117647058826,2023-05-05,2023-05-25,515,3,2224.26
15002,6,33,2604.8,5.5,0.2727272727272727,2023-08-20,2023-10-07,380,6,2604.8
15044,5,68,5837.18,13.6,0.20588235294117646,2023-08-28,2023-11-23,333,5,5837.18
15046,4,44,2591.18,11.0,0.13636363636363635,2023-03-23,2023-05-26,514,4,2591.18
15054,12,135,11973.07,11.25,0.5555555555555556,2023-06-01,2023-09-10,407,12,11973.07
15055,15,291,20277.83,19.4,0.584192439862543,2023-02-09,2023-09-11,406,15,20277.83
15063,8,32,2932.42,4.0,0.40625,2023-06-24,2023-12-13,313,8,2932.42
15067,3,27,1497.29,9.0,0.37037037037037035,2023-05-14,2023-06-05,504,3,1497.29
15070,3,34,4428.33,11.33,0.29411764705882354,2023-05-04,2023-07-03,476,3,4428.33
15122,3,39,3143.75,13.0,0.15384615384615385,2023-04-30,2023-05-22,518,3,3143.75
15125,13,242,16067.64,18.62,0.5413223140495868,2023-09-30,2024-03-09,226,13,16067.64
15126,24,267,21343.46,11.12,0.42696629213483145,2023-10-17,2024-05-14,160,24,21343.46
15129,9,90,7264.12,10.0,0.1,2023-03-25,2023-06-30,479,9,7264.12
15132,7,12,1015.38,1.71,0.5833333333333334,2023-10-07,2024-03-28,207,7,1015.38
15141,6,28,2136.8,4.67,0.10714285714285714,2023-06-20,2023-08-31,417,6,2136.8
15150,3,5,329.72,1.67,0.4,2023-05-30,2023-07-13,466,3,329.72
15157,4,28,1776.88,7.0,0.5,2023-02-18,2023-03-24,577,4,1776.88
15159,11,109,6672.21,9.91,0.3486238532110092,2023-04-01,2023-08-14,434,11,6672.21
15178,14,47,2650.89,3.36,0.48936170212765956,2023-04-26,2023-07-08,471,14,2650.89
15185,43,1015,74045.28,23.6,0.7862068965517242,2023-01-29,2024-01-16,279,43,74045.28
15197,9,87,5933.53,9.67,0.5287356321839081,2023-09-24,2024-04-10,194,9,5933.53
15200,12,111,8246.89,9.25,0.5315315315315315,2023-07-09,2023-12-15,311,12,8246.89
15227,5,12,1052.08,2.4,0.25,2023-08-10,2023-10-18,369,5,1052.08
15229,88,1192,84564.51,13.55,0.5461409395973155,2023-03-23,2024-03-14,221,88,84564.51
15230,14,182,17407.16,13.0,0.6703296703296703,2023-05-13,2024-01-20,275,14,17407.16
15237,3,25,2200.8,8.33,0.04,2023-02-06,2023-03-08,593,3,2200.8
15241,10,80,6114.0199999999995,8.0,0.5,2023-09-16,2023-11-19,337,10,6114.02
15263,4,37,2948.92,9.25,0.05405405405405406,2023-07-12,2023-09-26,391,4,2948.92
15296,14,24,2146.49,1.71,0.2916666666666667,2023-04-09,2023-11-09,347,14,2146.49
15305,6,6,511.48,1.0,0.16666666666666666,2023-05-16,2023-09-01,416,6,511.48
15341,17,216,16090.83,12.71,0.5046296296296297,2023-10-19,2024-07-28,85,17,16090.83
15346,6,138,9326.89,23.0,0.21739130434782608,2023-09-24,2024-02-21,243,6,9326.89
15355,6,116,8236.94,19.33,0.29310344827586204,2023-05-18,2023-09-07,410,6,8236.94
15378,6,47,4786.72,7.83,0.1276595744680851,2023-09-30,2024-01-15,280,6,4786.72
15404,12,128,9712.0,10.67,0.625,2023-10-19,2024-01-26,269,12,9712.0
15414,4,17,1465.48,4.25,0.17647058823529413,2023-10-24,2024-01-22,273,4,1465.48
15423,19,203,11615.0,10.68,0.6403940886699507,2023-01-30,2023-11-04,352,19,11615.0
15425,6,58,3829.31,9.67,0.3103448275862069,2023-09-11,2023-10-14,373,6,3829.31
15473,3,55,2997.92,18.33,0.45454545454545453,2023-03-18,2023-04-09,561,3,2997.92
15483,21,152,13160.42,7.24,0.32894736842105265,2023-03-15,2023-09-06,411,21,13160.42
15515,46,445,27017.920000000002,9.67,0.7842696629213484,2023-09-16,2024-08-17,65,46,27017.92
15517,10,129,9639.33,12.9,0.43410852713178294,2023-04-06,2023-09-02,415,10,9639.33
15526,5,36,2371.2,7.2,0.1388888888888889,2023-10-02,2023-11-27,329,5,2371.2
15527,37,405,26976.04,10.95,0.671604938271605,2023-08-12,2024-04-23,181,37,26976.04
15528,57,1291,95579.09,22.65,0.8109992254066615,2023-05-12,2024-04-26,178,57,95579.09
15538,14,128,13072.82,9.14,0.1875,2023-08-29,2024-01-30,265,14,13072.82
15561,3,16,787.38,5.33,0.125,2023-08-12,2023-08-25,423,3,787.38
15571,4,27,2010.26,6.75,0.1111111111111111,2023-09-21,2023-10-06,381,4,2010.26
15580,8,48,5805.91,6.0,0.20833333333333334,2023-03-08,2023-07-16,463,8,5805.91
15581,10,66,4624.64,6.6,0.3181818181818182,2023-06-13,2023-12-15,311,10,4624.64
15586,20,178,13162.72,8.9,0.2808988764044944,2023-08-18,2024-06-17,126,20,13162.72
15597,5,42,3467.61,8.4,0.09523809523809523,2023-02-27,2023-03-21,580,5,3467.61
15603,11,83,6767.44,7.55,0.5060240963855421,2023-08-13,2023-10-30,357,11,6767.44
15609,5,43,2772.55,8.6,0.37209302325581395,2023-09-02,2023-12-31,295,5,2772.55
15611,4,29,2039.37,7.25,0.13793103448275862,2023-03-29,2023-06-27,482,4,2039.37
15620,15,153,10726.4,10.2,0.6209150326797386,2023-09-02,2024-05-25,149,15,10726.4
15622,35,375,29854.48,10.71,0.4053333333333333,2023-10-03,2024-04-03,201,35,29854.48
15628,12,132,8728.83,11.0,0.5757575757575758,2023-10-22,2024-06-30,113,12,8728.83
15636,3,35,4120.43,11.67,0.34285714285714286,2023-05-10,2023-07-02,477,3,4120.43
15646,3,33,2682.98,11.0,0.12121212121212122,2023-03-06,2023-04-11,559,3,2682.98
15654,3,17,1312.17,5.67,0.17647058823529413,2023-03-12,2023-05-11,529,3,1312.17
15659,56,1164,91349.24,20.79,0.8436426116838488,2023-09-27,2024-09-12,39,56,91349.24
15672,8,77,5467.35,9.62,0.33766233766233766,2023-07-07,2023-10-18,369,8,5467.35
15738,25,142,14127.1,5.68,0.4295774647887324,2023-07-05,2024-05-26,148,25,14127.1
15743,42,360,21894.5,8.57,0.725,2023-03-07,2023-12-03,323,42,21894.5
15756,8,108,7853.61,13.5,0.5833333333333334,2023-08-14,2023-12-17,309,8,7853.61
15761,3,22,1725.25,7.33,0.045454545454545456,2023-01-10,2023-03-11,590,3,1725.25
15772,5,124,10258.01,24.8,0.29838709677419356,2023-03-19,2023-06-24,485,5,10258.01
15799,9,125,11075.61,13.89,0.512,2023-09-07,2024-03-25,210,9,11075.61
15819,25,343,27290.1,13.72,0.6676384839650146,2023-09-29,2024-05-19,155,25,27290.1
15823,4,64,4860.62,16.0,0.25,2023-10-12,2023-12-22,304,4,4860.62
15828,7,69,6099.82,9.86,0.391304347826087,2023-07-11,2023-12-31,295,7,6099.82
15833,4,12,1087.06,3.0,0.08333333333333333,2023-08-30,2023-10-29,358,4,1087.06
15846,43,219,13688.27,5.09,0.7808219178082192,2023-08-04,2024-06-25,118,43,13688.27
15851,11,110,6733.62,10.0,0.5909090909090909,2023-07-07,2023-10-13,374,11,6733.62
15866,3,33,2447.51,11.0,0.3939393939393939,2023-05-25,2023-06-22,487,3,2447.51
15867,7,84,7347.71,12.0,0.23809523809523808,2023-08-30,2023-12-22,304,7,7347.71
15885,4,77,5589.53,19.25,0.5064935064935064,2023-05-17,2023-06-21,488,4,5589.53
15907,11,64,9215.68,5.82,0.46875,2023-07-11,2023-10-03,384,11,9215.68
15920,18,64,5813.75,3.56,0.21875,2023-09-10,2024-05-10,164,18,5813.75
15921,49,187,9793.4,3.82,0.9037433155080213,2023-02-22,2024-02-19,245,49,9793.4
15926,9,73,11437.9,8.11,0.3835616438356164,2023-04-26,2023-09-11,406,9,11437.9
15932,4,58,4647.05,14.5,0.20689655172413793,2023-09-06,2023-10-25,362,4,4647.05
15938,18,206,17198.75,11.44,0.3737864077669903,2023-01-26,2023-07-01,478,18,17198.75
15950,9,78,5113.83,8.67,0.41025641025641024,2023-10-23,2024-02-01,263,9,5113.83
15963,9,56,4432.88,6.22,0.32142857142857145,2023-06-21,2023-07-01,478,9,4432.88
15978,6,72,6873.76,12.0,0.3472222222222222,2023-08-29,2023-11-14,342,6,6873.76
15979,5,38,2821.89,7.6,0.10526315789473684,2023-01-10,2023-04-11,559,5,2821.89
15981,17,193,21729.45,11.35,0.7564766839378239,2023-08-06,2024-02-18,246,17,21729.45
15982,4,33,2123.91,8.25,0.3333333333333333,2023-02-22,2023-04-04,566,4,2123.91
15983,24,212,14270.32,8.83,0.4669811320754717,2023-07-16,2023-11-13,343,24,14270.32
15997,16,64,5435.36,4.0,0.359375,2023-03-07,2023-10-24,363,16,5435.36
16000,27,418,38876.89,15.48,0.5980861244019139,2023-06-03,2024-04-30,174,27,38876.89
16007,6,105,8803.62,17.5,0.29523809523809524,2023-09-01,2023-11-24,332,6,8803.62
16013,8,79,7043.76,9.88,0.26582278481012656,2023-08-21,2024-01-13,282,8,7043.76
16019,5,13,755.73,2.6,0.46153846153846156,2023-01-15,2023-05-06,534,5,755.73
16022,3,34,2449.17,11.33,0.14705882352941177,2023-02-22,2023-03-09,592,3,2449.17
16023,23,256,19024.6,11.13,0.453125,2023-10-09,2024-07-17,96,23,19024.6
16029,4,52,7953.29,13.0,0.34615384615384615,2023-07-11,2023-09-28,389,4,7953.29
16047,65,675,54242.41,10.38,0.7303703703703703,2023-01-27,2024-01-04,291,65,54242.41
16052,5,68,6705.54,13.6,0.10294117647058823,2023-10-21,2023-11-22,334,5,6705.54
16085,7,16,2060.64,2.29,0.5,2023-09-26,2024-03-11,224,7,2060.64
16096,7,52,3447.17,7.43,0.28846153846153844,2023-03-13,2023-04-20,550,7,3447.17
16097,17,181,14873.35,10.65,0.5524861878453039,2023-08-09,2023-12-25,301,17,14873.35
16104,39,432,27719.05,11.08,0.6203703703703703,2023-03-24,2024-01-24,271,39,27719.05
16105,4,41,3676.45,10.25,0.0,2023-04-07,2023-06-08,501,4,3676.45
16126,74,591,38833.57,7.99,0.7732656514382402,2023-07-20,2024-07-16,97,74,38833.57
16127,76,513,33335.34,6.75,0.7407407407407407,2023-10-13,2024-08-09,73,76,33335.34
16132,14,24,2169.94,1.71,0.5,2023-07-07,2024-04-03,201,14,2169.94
16144,6,100,8006.03,16.67,0.24,2023-07-21,2023-09-25,392,6,8006.03
16145,17,191,13570.65,11.24,0.7225130890052356,2023-03-01,2023-06-02,507,17,13570.65
16151,8,53,3842.81,6.62,0.33962264150943394,2023-06-02,2023-10-10,377,8,3842.81
16164,18,168,11916.8,9.33,0.7142857142857143,2023-10-06,2024-03-14,221,18,11916.8
16190,44,567,46942.9,12.89,0.5767195767195767,2023-04-08,2024-03-24,211,44,46942.9
16191,14,215,16200.32,15.36,0.31627906976744186,2023-05-27,2023-11-30,326,14,16200.32
16201,3,8,243.82,2.67,0.5,2023-01-06,2023-03-07,594,3,243.82
16213,4,56,4359.39,14.0,0.26785714285714285,2023-08-26,2023-11-07,349,4,4359.39
16219,19,336,30468.43,17.68,0.44047619047619047,2023-08-01,2023-10-02,385,19,30468.43
16228,25,274,28340.510000000002,10.96,0.5693430656934306,2023-01-31,2023-08-13,435,25,28340.51
16235,14,209,15990.33,14.93,0.4449760765550239,2023-10-05,2024-02-28,236,14,15990.33
16248,4,21,1416.63,5.25,0.14285714285714285,2023-03-22,2023-05-27,513,4,1416.63
16262,5,62,5366.74,12.4,0.3870967741935484,2023-03-01,2023-04-27,543,5,5366.74
16281,23,271,26479.94,11.78,0.6273062730627307,2023-03-10,2023-09-26,391,23,26479.94
16283,24,182,17928.54,7.58,0.6043956043956044,2023-10-02,2024-06-11,132,24,17928.54
16299,3,72,8312.56,24.0,0.19444444444444445,2023-05-03,2023-07-02,477,3,8312.56
16300,7,30,6447.14,4.29,0.16666666666666666,2023-10-04,2023-12-25,301,7,6447.14
16303,14,198,11960.47,14.14,0.37373737373737376,2023-03-06,2023-07-10,469,14,11960.47
16307,32,209,17763.19,6.53,0.3923444976076555,2023-04-27,2024-02-20,244,32,17763.19
16315,20,84,6083.2300000000005,4.2,0.5119047619047619,2023-05-19,2023-12-26,300,20,6083.23
16320,6,50,4091.47,8.33,0.4,2023-06-29,2023-08-25,423,6,4091.47
16328,5,67,5570.48,13.4,0.13432835820895522,2023-08-19,2023-10-24,363,5,5570.48
16332,4,30,2136.52,7.5,0.2,2023-04-01,2023-05-29,511,4,2136.52
16341,17,205,15297.43,12.06,0.5317073170731708,2023-07-28,2024-04-04,200,17,15297.43
16346,3,9,1011.58,3.0,0.2222222222222222,2023-05-28,2023-06-09,500,3,1011.58
16354,6,86,7724.65,14.33,0.5697674418604651,2023-08-15,2023-11-15,341,6,7724.65
16381,5,35,2812.11,7.0,0.4857142857142857,2023-07-27,2023-10-25,362,5,2812.11
16387,48,223,12861.98,4.65,0.7488789237668162,2023-07-24,2024-06-26,117,48,12861.98
16394,8,134,11030.05,16.75,0.5074626865671642,2023-05-20,2023-10-14,373,8,11030.05
16420,15,108,6305.42,7.2,0.42592592592592593,2023-03-18,2023-10-13,374,15,6305.42
16422,6,81,6435.59,13.5,0.20987654320987653,2023-07-30,2023-09-21,396,6,6435.59
16431,17,93,5718.09,5.47,0.5268817204301075,2023-06-24,2024-01-19,276,17,5718.09
16436,3,17,1148.19,5.67,0.11764705882352941,2023-08-22,2023-09-28,389,3,1148.19
16441,6,45,5115.11,7.5,0.24444444444444444,2023-02-17,2023-06-11,498,6,5115.11
16464,5,85,6317.16,17.0,0.47058823529411764,2023-02-12,2023-04-12,558,5,6317.16
16500,33,116,7903.82,3.52,0.5258620689655172,2023-10-14,2024-04-09,195,33,7903.82
16503,5,75,5457.28,15.0,0.4,2023-10-26,2023-11-21,335,5,5457.28
16506,4,30,2877.38,7.5,0.1,2023-06-06,2023-08-12,436,4,2877.38
16508,49,241,14966.5,4.92,0.7759336099585062,2023-07-10,2024-06-26,117,49,14966.5
16519,4,33,2425.58,8.25,0.42424242424242425,2023-07-16,2023-09-15,402,4,2425.58
16522,3,9,1579.18,3.0,0.1111111111111111,2023-02-10,2023-04-11,559,3,1579.18
16530,43,207,16398.47,4.81,0.5700483091787439,2023-09-23,2024-09-05,46,43,16398.47
16531,6,93,6330.5,15.5,0.5268817204301075,2023-10-22,2024-01-31,264,6,6330.5
16537,9,32,3393.61,3.56,0.375,2023-08-11,2024-01-31,264,9,3393.61
16541,19,87,7297.05,4.58,0.5517241379310345,2023-01-26,2023-10-23,364,19,7297.05
16544,4,63,5038.14,15.75,0.47619047619047616,2023-05-18,2023-06-15,494,4,5038.14
16562,21,400,32594.97,19.05,0.5625,2023-05-11,2023-12-12,314,21,32594.97
16564,5,39,2590.04,7.8,0.3076923076923077,2023-09-14,2023-12-27,299,5,2590.04
16565,3,36,3252.08,12.0,0.4444444444444444,2023-06-28,2023-07-27,452,3,3252.08
16573,46,101,5573.23,2.2,0.7524752475247525,2023-05-03,2024-04-18,186,46,5573.23
16579,5,154,13804.58,30.8,0.2987012987012987,2023-08-13,2023-12-11,315,5,13804.58
16585,40,645,40802.99,16.12,0.7705426356589147,2023-08-03,2024-07-28,85,40,40802.99
16591,9,58,3757.87,6.44,0.3793103448275862,2023-07-28,2024-01-27,268,9,3757.87
16593,4,19,1568.96,4.75,0.05263157894736842,2023-08-13,2023-09-22,395,4,1568.96
16594,19,221,20276.64,11.63,0.5384615384615384,2023-03-20,2023-12-08,318,19,20276.64
16611,3,41,3712.46,13.67,0.04878048780487805,2023-08-12,2023-10-11,376,3,3712.46
16613,3,26,1645.97,8.67,0.038461538461538464,2023-03-11,2023-04-27,543,3,1645.97
16616,10,91,5751.33,9.1,0.6043956043956044,2023-09-30,2024-03-15,220,10,5751.33
16619,16,142,8963.44,8.88,0.352112676056338,2023-05-11,2024-02-28,236,16,8963.44
16627,4,22,2091.72,5.5,0.0,2023-01-26,2023-03-16,585,4,2091.72
16634,7,66,3939.86,9.43,0.19696969696969696,2023-05-29,2023-08-17,431,7,3939.86
16654,40,845,54426.97,21.12,0.8177514792899409,2023-09-10,2024-08-18,64,40,54426.97
16671,23,134,9667.71,5.83,0.6940298507462687,2023-02-22,2024-01-20,275,23,9667.71
16701,6,67,4252.06,11.17,0.34328358208955223,2023-10-10,2024-01-08,287,6,4252.06
16702,17,66,4286.28,3.88,0.6666666666666666,2023-09-03,2023-12-05,321,17,4286.28
16755,5,39,2808.2200000000003,7.8,0.5897435897435898,2023-06-21,2023-09-11,406,5,2808.22
16781,9,59,5174.66,6.56,0.4067796610169492,2023-03-02,2023-08-15,433,9,5174.66
16786,5,13,1098.26,2.6,0.15384615384615385,2023-09-27,2024-01-06,289,5,1098.26
16789,10,95,7612.5,9.5,0.7263157894736842,2023-10-24,2024-04-26,178,10,7612.5
16800,5,102,9170.29,20.4,0.49019607843137253,2023-09-11,2024-01-06,289,5,9170.29
16801,4,33,3795.67,8.25,0.18181818181818182,2023-06-16,2023-08-11,437,4,3795.67
16802,30,645,47584.04,21.5,0.7891472868217054,2023-02-16,2023-12-25,301,30,47584.04
16810,10,63,6330.91,6.3,0.5079365079365079,2023-07-24,2023-12-27,299,10,6330.91
16817,13,155,13825.49,11.92,0.7419354838709677,2023-08-19,2024-04-05,199,13,13825.49
16836,5,62,4674.6,12.4,0.3064516129032258,2023-04-08,2023-08-06,442,5,4674.6
16854,18,390,35075.88,21.67,0.6846153846153846,2023-02-07,2023-10-07,380,18,35075.88
16855,18,117,9957.55,6.5,0.3333333333333333,2023-05-04,2024-03-14,221,18,9957.55
16867,32,588,47442.33,18.38,0.673469387755102,2023-04-13,2024-03-04,231,32,47442.33
16882,9,102,10472.87,11.33,0.08823529411764706,2023-10-20,2023-11-13,343,9,10472.87
16886,6,52,5294.12,8.67,0.4423076923076923,2023-10-07,2024-01-13,282,6,5294.12
16895,9,105,6813.65,11.67,0.7047619047619048,2023-09-27,2023-12-15,311,9,6813.65
16898,5,76,6805.12,15.2,0.32894736842105265,2023-09-15,2023-10-07,380,5,6805.12
16902,24,265,17611.3,11.04,0.5169811320754717,2023-06-08,2024-02-10,254,24,17611.3
16903,8,128,8957.94,16.0,0.4296875,2023-02-15,2023-08-08,440,8,8957.94
16921,12,23,1889.52,1.92,0.7391304347826086,2023-07-19,2024-03-09,226,12,1889.52
16930,4,5,324.87,1.25,0.0,2023-06-13,2023-07-13,466,4,324.87
